_id,place_id,mon_start,mon_end,mon_name,mon_description,tue_start,tue_end,tue_name,tue_description,wed_start,wed_end,wed_name,wed_description,thu_start,thu_end,thu_name,thu_description,fri_start,fri_end,fri_name,fri_description,sat_start,sat_end,sat_name,sat_description,sun_start,sun_end,sun_name,sun_description
4554,457,,,,,,,,,10:00,15:00,,,10:00,15:00,,,10:00,15:00,,,10:00,15:00,,,10:00,15:00,,
4555,457,,,,,,,,,,,,,,,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
4556,457,,,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
4557,457,,,,,,,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,,,,
4558,457,,,,,,,,,,,,,,,,,,,,,10:00,15:30,,,10:00,15:30,,
4559,457,10:00,17:30,,,10:00,17:30,,,10:00,17:30,,,10:00,17:30,,,10:00,17:30,,,10:00,17:30,,,10:00,17:30,,
4560,457,,,,,,,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,
4561,457,,,,,,,,,,,,,,,,,10:00,17:30,,,10:00,17:30,,,10:00,17:30,,
4562,457,,,,,10:00,17:30,,,10:00,17:30,,,10:00,17:30,,,10:00,17:30,,,10:00,17:30,,,10:00,17:30,,
4563,457,,,,,,,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,,,,
4564,457,,,,,,,,,,,,,,,,,,,,,11:00,15:00,,,11:00,15:00,,
4565,457,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,
4566,457,,,,,,,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,
4567,457,,,,,,,,,,,,,,,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,
4568,457,,,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,
4569,457,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
4570,457,,,,,,,,,,,,,,,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
4571,457,,,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
4572,457,,,,,,,,,10:00,14:45,,,10:00,14:45,,,10:00,14:45,,,10:00,14:45,,,,,,
4573,457,,,,,,,,,,,,,,,,,,,,,10:00,14:45,,,10:00,14:45,,
4574,457,10:00,16:45,,,10:00,16:45,,,10:00,16:45,,,10:00,16:45,,,10:00,16:45,,,10:00,16:45,,,10:00,16:45,,
4575,457,,,,,,,,,10:00,14:45,,,10:00,14:45,,,10:00,14:45,,,10:00,14:45,,,10:00,14:45,,
4576,457,,,,,,,,,,,,,,,,,10:00,16:45,,,10:00,16:45,,,10:00,16:45,,
4577,457,,,,,10:00,16:45,,,10:00,16:45,,,10:00,16:45,,,10:00,16:45,,,10:00,16:45,,,10:00,16:45,,
4578,458,11:00,15:00,,,,,,,,,,,,,,,,,,,11:00,15:00,,,11:00,15:00,,
4579,458,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,,10:00,16:00,,,10:00,16:00,,
4580,458,,,,,,,,,,,,,,,,,,,,,11:00,15:00,,,11:00,15:00,,
4581,458,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,,,,,11:00,15:00,,,11:00,15:00,,
4582,458,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
4583,458,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,
4584,458,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,,11:00,15:00,,,11:00,15:00,,
4585,458,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
4586,458,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
4587,458,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
4588,458,,,,,,,,,11:00,14:00,,,11:00,14:00,,,11:00,14:00,,,11:00,14:00,,,,,,
4589,458,11:00,16:00,,,,,,,,,,,,,,,,,,,11:00,14:00,,,11:00,14:00,,
4590,458,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
4591,458,,,,,,,,,,,,,,,,,,,,,11:00,14:00,,,11:00,14:00,,
4592,458,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,
4593,458,,,,,,,,,,,,,,,,,,,,,11:00,14:00,,,,,,
4594,458,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,
4595,458,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,,,,,,,,,11:00,15:00,,,11:00,15:00,,
4596,459,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
4597,459,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
4598,459,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
4599,461,,,,,,,,,,,,,,,,,,,,,10:00,16:00,,,10:00,16:00,,
4600,461,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,
4601,461,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
4602,461,,,,,,,,,,,,,,,,,,,,,10:00,16:00,,,,,,
4603,461,,,,,,,,,,,,,,,,,,,,,10:00,17:00,,,10:00,17:00,,
4604,461,10:00,16:00,,,,,,,,,,,,,,,,,,,10:00,16:00,,,10:00,16:00,,
4605,461,,,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
4606,461,,,,,,,,,,,,,,,,,,,,,10:15,15:00,,,10:15,15:00,,
4607,461,,,,,,,,,,,,,,,,,,,,,10:15,15:00,,,,,,
4608,461,,,,,,,,,,,,,,,,,,,,,10:30,15:30,,,10:30,15:30,,
4609,461,,,,,,,,,10:30,15:30,,,10:30,15:30,,,10:30,15:30,,,10:30,15:30,,,10:30,15:30,,
4610,461,10:30,15:30,,,,,,,10:30,15:30,,,10:30,15:30,,,10:30,15:30,,,10:30,15:30,,,10:30,15:30,,
4611,461,,,,,,,,,,,,,,,,,,,,,,,,,10:30,15:30,,
4612,461,10:15,15:00,,,,,,,,,,,,,,,,,,,10:15,15:00,,,10:15,15:00,,
4613,460,11:00,17:00,,,,,,,,,,,,,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,
4614,460,,,,,,,,,,,,,,,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,
4615,460,11:00,16:00,,,,,,,,,,,,,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
4616,460,11:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,
4617,460,,,,,,,,,,,,,,,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
4618,462,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
4619,462,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
4620,462,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
4621,462,,,,,,,,,,,,,,,,,,,,,10:30,15:30,,,10:30,15:30,,
4622,462,,,,,,,,,09:30,15:00,,,09:30,15:00,,,09:30,15:00,,,09:30,15:00,,,,,,
4623,462,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,
4624,462,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,,,,
4625,462,,,,,,,,,,,,,10:30,15:30,,,10:30,15:30,,,10:30,15:30,,,10:30,15:30,,
4626,462,10:30,16:00,,,10:30,16:00,,,,,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,
4627,462,10:30,15:30,,,10:30,15:30,,,10:30,15:30,,,10:30,15:30,,,10:30,15:30,,,10:30,15:30,,,10:30,15:30,,
4628,462,,,,,,,,,09:30,15:00,,,09:30,15:00,,,09:30,15:00,,,09:30,15:00,,,09:30,15:00,,
4629,462,,,,,,,,,,,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,
4630,462,10:30,16:00,,,,,,,,,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,
4631,462,10:30,15:30,,,10:30,15:30,,,,,,,10:30,15:30,,,10:30,15:30,,,10:30,15:30,,,10:30,15:30,,
4632,462,,,,,,,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,
4633,462,,,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,
4634,463,,,,,,,,,13:00,16:00,,,13:00,16:00,,,13:00,16:00,,,13:00,16:00,,,13:00,16:00,,
4635,463,,,,,,,,,,,,,,,,,13:00,16:00,,,13:00,16:00,,,13:00,16:00,,
4636,464,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
4637,464,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
4638,464,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
4639,465,,,,,,,,,14:00,18:00,,,,,,,,,,,,,,,,,,
4640,467,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
4641,467,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
4642,467,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
4643,466,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
4644,466,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
4645,466,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
4646,466,,,,,,,,,,,,,,,,,,,,,11:00,15:00,,,11:00,15:00,,
4647,466,,,,,,,,,,,,,,,,,,,,,11:00,15:00,,,,,,
4648,466,11:00,16:00,,,,,,,,,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
4649,466,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
4650,466,,,,,,,,,,,,,,,,,,,,,11:00,16:00,,,11:00,16:00,,
4651,466,,,,,,,,,,,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
4652,469,,,,,,,,,,,,,,,,,,,,,10:00,15:00,,,10:00,15:00,,
4653,469,10:00,15:00,,,10:00,15:00,,,10:00,15:00,,,10:00,15:00,,,10:00,15:00,,,10:00,15:00,,,,,,
4654,469,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
4655,469,,,,,,,,,10:00,15:00,,,,,,,,,,,10:00,15:00,,,10:00,15:00,,
4656,469,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
4657,469,10:00,15:00,,,10:00,15:00,,,10:00,15:00,,,10:00,15:00,,,10:00,15:00,,,10:00,15:00,,,10:00,15:00,,
4658,469,10:00,15:00,,,10:00,15:00,,,10:00,15:00,,,10:00,15:00,,,10:00,15:00,,,,,,,,,,
4659,469,,,,,,,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
4660,469,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,,10:00,16:00,,,10:00,16:00,,
4661,469,10:00,15:00,,,,,,,10:00,15:00,,,,,,,,,,,10:00,15:00,,,10:00,15:00,,
4662,469,,,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
4663,469,,,,,,,,,,,,,,,,,,,,,09:45,16:00,,,09:45,16:00,,
4664,469,09:45,16:00,,,09:45,16:00,,,09:45,16:00,,,09:45,16:00,,,09:45,16:00,,,09:45,16:00,,,,,,
4665,469,09:45,17:00,,,09:45,17:00,,,09:45,17:00,,,09:45,17:00,,,09:45,17:00,,,09:45,17:00,,,09:45,17:00,,
4666,469,09:45,16:00,,,09:45,16:00,,,09:45,16:00,,,09:45,16:00,,,09:45,16:00,,,09:45,16:00,,,09:45,16:00,,
4667,469,09:45,16:00,,,09:45,16:00,,,09:45,16:00,,,09:45,16:00,,,09:45,16:00,,,,,,,,,,
4668,469,,,,,,,,,09:45,17:00,,,09:45,17:00,,,09:45,17:00,,,09:45,17:00,,,09:45,17:00,,
4669,469,09:45,17:00,,,09:45,17:00,,,09:45,17:00,,,09:45,17:00,,,,,,,09:45,17:00,,,09:45,17:00,,
4670,469,,,,,09:45,17:00,,,09:45,17:00,,,09:45,17:00,,,09:45,17:00,,,09:45,17:00,,,09:45,17:00,,
4671,469,,,,,,,,,,,,,,,,,,,,,10:00,16:00,,,10:00,16:00,,
4672,469,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,
4673,469,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,,,,,
4674,469,,,,,,,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
4675,469,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,,,,,10:00,17:00,,,10:00,17:00,,
4676,469,,,,,,,,,,,,,,,,,,,,,10:00,15:00,,,,,,
4677,469,10:00,15:00,,,10:00,15:00,,,10:00,15:00,,,10:00,15:00,,,10:00,15:00,,,10:00,17:00,,,10:00,17:00,,
4678,469,,,,,,,,,,,,,,,,,,,,,10:00,17:00,,,10:00,17:00,,
4679,469,,,,,10:00,15:00,,,10:00,15:00,,,10:00,15:00,,,10:00,15:00,,,10:00,17:00,,,10:00,17:00,,
4680,469,10:00,15:00,,,10:00,15:00,,,10:00,15:00,,,10:00,15:00,,,10:00,15:00,,,10:00,17:00,,,,,,
4681,469,10:00,15:00,,,,,,,,,,,,,,,,,,,10:00,17:00,,,10:00,17:00,,
4682,469,10:00,15:00,,,10:00,15:00,,,10:00,15:00,,,10:00,15:00,,,,,,,10:00,17:00,,,10:00,17:00,,
4683,469,10:00,15:00,,,10:00,15:00,,,10:00,15:00,,,,,,,,,,,,,,,10:00,17:00,,
4684,469,10:00,15:00,,,,,,,,,,,,,,,,,,,10:00,15:00,,,10:00,15:00,,
4685,469,10:00,15:00,,,10:00,15:00,,,10:00,15:00,,,,,,,,,,,10:00,17:00,,,10:00,17:00,,
4686,469,,,,,,,,,,,,,,,,,,,,,10:00,15:30,,,10:00,15:30,,
4687,469,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,,,,
4688,469,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,
4689,469,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,
4690,469,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,,,,,,,,
4691,468,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
4692,468,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
4693,468,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
4694,468,,,,,,,,,,,,,,,,,,,,,,,,Open all day,,,,Open all day
4695,468,,,,Open all day,,,,Open all day,,,,Open all day,,,,Open all day,,,,Open all day,,,,Open all day,,,,
4696,468,,,,Open all day,,,,Open all day,,,,Open all day,,,,Open all day,,,,Open all day,,,,Open all day,,,,Open all day
4697,468,,,,Open all day,,,,Open all day,,,,Open all day,,,,Open all day,,,,Open all day,,,,,,,,
4698,468,,,,,,,,,,,,,,,,,,,,Open all day,,,,Open all day,,,,Open all day
4699,471,,,,,,,,,,,,,,,,,,,,,11:00,23:00,,,11:00,23:00,,
4700,471,11:00,23:00,,,11:00,23:00,,,11:00,23:00,,,11:00,23:00,,,11:00,23:00,,,11:00,23:00,,,,,,
4701,471,11:00,23:00,,,11:00,23:00,,,11:00,23:00,,,11:00,23:00,,,11:00,23:00,,,11:00,23:00,,,11:00,23:00,,
4702,470,,,,,,,,,,,,,,,,,,,,,,,,,11:00,17:00,,
4703,470,,,,,,,,,,,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,
4704,470,11:00,17:00,,,,,,,,,,,,,,,,,,,,,,,11:00,17:00,,
4705,470,,,,,,,,,,,,,,,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,
4706,472,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
4707,472,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
4708,472,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
4709,472,,,,,,,,,,,,,,,,,,,,,,,,,14:00,17:00,,
4710,473,,,,,,,,,,,,,,,,,,,,,07:00,14:00,,,07:00,16:00,,
4711,473,07:00,16:00,,,07:00,16:00,,,07:00,16:00,,,07:00,16:00,,,07:00,16:00,,,07:00,14:00,,,,,,
4712,473,07:00,18:00,,,07:00,18:00,,,07:00,18:00,,,07:00,18:00,,,07:00,18:00,,,07:00,14:00,,,07:00,18:00,,
4713,473,07:00,16:00,,,07:00,16:00,,,07:00,16:00,,,07:00,16:00,,,07:00,16:00,,,07:00,14:00,,,07:00,16:00,,
4714,473,07:00,16:00,,,07:00,16:00,,,07:00,16:00,,,07:00,16:00,,,07:00,16:00,,,07:00,14:00,,,07:00,18:00,,
4715,473,07:00,18:00,,,07:00,18:00,,,07:00,18:00,,,07:00,18:00,,,07:00,18:00,,,07:00,14:00,,,07:00,16:00,,
4716,474,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
4717,474,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
4718,474,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
4719,476,,,,,,,,,,,,,10:30,15:00,,,10:30,15:00,,,10:30,15:00,,,,,,
4720,476,,,,,,,,,,,,,10:30,15:00,,,10:30,15:00,,,10:30,15:00,,,10:30,15:00,,
4721,476,,,,,,,,,,,,,,,,,,,,,10:30,15:00,,,10:30,15:00,,
4722,476,,,,,,,,,,,,,10:30,15:00,,,10:30,15:00,,,10:00,13:00,,,10:30,15:00,,
4723,476,,,,,,,,,,,,,,,,,10:30,15:00,,,10:30,15:00,,,10:30,15:00,,
4724,476,,,,,,,,,,,,,10:30,15:00,,,10:30,15:00,,,,,,,10:30,15:00,,
4725,476,,,,,,,,,,,,,10:30,15:00,,,,,,,10:30,15:00,,,10:30,15:00,,
4726,476,,,,,,,,,,,,,10:30,15:00,,,10:30,15:00,,,10:30,13:00,,,13:00,15:00,,
4727,476,,,,,,,,,,,,,10:00,10:00,,,10:00,16:00,,,10:00,16:00,,,,,,
4728,476,10:00,16:00,,,,,,,,,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
4729,476,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
4730,476,,,,,,,,,,,,,10:00,10:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
4731,476,,,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
4732,476,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,
4733,476,,,,,,,,,,,,,,,,,,,,,10:00,16:00,,,10:00,16:00,,
4734,476,,,,,,,,,,,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
4735,476,10:00,16:00,,,,,,,,,,,10:00,16:00,,,,,,,10:00,16:00,,,10:00,16:00,,
4736,476,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
4737,476,10:00,16:00,,,10:00,16:00,,,,,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
4738,476,,,,,10:00,16:00,,,10:00,14:30,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
4739,476,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,,10:00,16:00,,,10:00,16:00,,
4740,476,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,,10:00,16:00,,
4741,476,,,,,,,,,,,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,
4742,475,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,,,,
4743,475,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
4744,475,,,,Guided Tours,,,,Guided Tours,,,,Guided Tours,,,,Guided Tours,,,,Guided Tours,11:00,16:00,,,11:00,16:00,,
4745,475,11:00,15:30,,,11:00,15:30,,,11:00,15:30,,,11:00,15:30,,,11:00,15:30,,,11:00,15:30,,,11:00,15:30,,
4746,475,,,,Guided tours,,,,Guided tours,,,,Guided tours,,,,Guided tours,,,,Guided tours,,,,Guided tours,,,,Guided tours
4747,475,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,
4748,475,,,,Guided Tours,,,,Guided Tours,,,,Guided Tours,,,,Guided Tours,,,,Guided Tours,,,,11.00 - 15.30,,,,11.00 - 15.30
4749,475,,,,,,,,Guided tours,,,,Guided tours,,,,Guided tours,,,,Guided tours,,,,Guided tours,,,,Guided tours
4750,475,,,,,,,,,,,,,,,,,,,,,10:00,15:30,,,10:00,15:30,,
4751,475,,,,Guided tours,,,,Guided tours,,,,Guided tours,,,,Guided tours,,,,Guided tours,11:00,15:30,,,11:00,15:30,,
4752,475,,,,Closed,,,,Closed,,,,Closed,,,,Closed,,,,Closed,,,,Closed,,,,Closed
4753,475,10:00,15:30,,,,,,,,,,,,,,,,,,,,,,,,,,
4754,475,,,,Closed,,,,Closed,,,,Closed,,,,Closed,,,,Closed,10:00,15:30,,,10:00,15:30,,
4755,475,,,,,,,,,,,,,,,,,,,,,11:00,16:00,,,11:00,16:00,,
4756,475,,,,,,,,,,,,,,,,,,,,,09:00,16:00,,,09:00,16:00,,
4757,475,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,,,,
4758,475,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,
4759,475,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,08:00,15:00,,,,,,
4760,475,,,,,,,,,,,,,,,,,,,,,08:00,17:00,,,08:00,17:00,,
4761,475,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,,,,
4762,475,08:00,18:30,,,08:00,18:30,,,08:00,18:30,,,08:00,18:30,,,08:00,18:30,,,08:00,18:30,,,08:00,18:30,,
4763,475,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,
4764,475,08:00,18:00,,,08:00,18:00,,,08:00,18:00,,,08:00,18:00,,,08:00,18:00,,,08:00,18:00,,,08:00,18:00,,
4765,475,08:00,17:30,,,08:00,17:30,,,08:00,17:30,,,08:00,17:30,,,08:00,17:30,,,08:00,17:30,,,08:00,17:30,,
4766,475,08:00,18:00,,,08:00,18:00,,,08:00,18:00,,,08:00,18:00,,,08:00,18:00,,,08:00,18:30,,,08:00,18:30,,
4767,475,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,16:00,,,,,,
4768,475,08:00,17:30,,,08:00,17:30,,,08:00,17:30,,,08:00,17:30,,,08:00,17:30,,,08:00,18:00,,,08:00,18:00,,
4769,475,08:00,17:30,,,08:00,17:30,,,08:00,17:30,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,
4770,475,,,,,,,,,,,,,,,,,,,,,10:00,16:00,,,10:00,16:00,,
4771,475,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,
4772,475,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
4773,475,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
4774,475,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,17:00,,,10:00,17:00,,
4775,475,10:00,16:00,,,,,,,,,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
